GivenName	Surname	Birthday	tabminhash	uid
Sean	Hess	9/13/1959	1110010110101011110110000001000100110011111100110001011011011111010001100000101110010111101100010111111100000000101101111100011111100101101010001010010100011010011010101111001101010000111100011010000100100001110010011110101100010100001100000011100000101110101000001000010010010010011011100010100000010000001110000010101001010010110011100011010001011011101010101110100000111001011001000011010111010110011100001000011100001111010101001011101001000000110010110010111010100010010110110101011001010111110100010001110100001011001001111010010011000000010110000100101010111101011100001001101110010000001010010100101100001101000101101110011010000100000001011001111001100010001101000000100001101000111001011101011100110110100011110010001101010000101011001100001000101001011010110011010001000000010000011001110011011010011001100010010101111010100111010101101010000001001110010100110101010100101001101000110001111001000100101001101000110100000000111101011011111110110001000110100111100000001100110011011101110011000101011001010110000111	33676
Harvey	Ellington	2/13/1974	1110010101001011111010101011010010100010010000100110001001001111101011100111100110000111100100011110001001011101111110010110111101001000101110101001011001011011110011100101000110011110011001011110100000111011111010101010101001100101000000110011100100100010001100010000100011000000011110110000000001110001100101000100111100010101000010000010010100010010111110111001100101000101101010001001001111000100110101001000101010011011010000001011001010100001111001101010100100010110110001100100001010111000110111110010000111111001011000111001000100010110010101010100000111110011111101010101010001001101011110000111010011000010101011110110110010111010001101001100100011100111001101000111111001110011100110100010111000110010010010101011001000001010111110001000111010000100010110011000001110000001011010010111101100011011110001110000000001000110110000110100000010010110100000011011111010110001111110100010100100000000111010101111001100100010010001100100110101101001111111110000111011010111011010110000011111000001101100100110111111100111	50042
Christopher	Carlson	6/21/1941	0010010111001010010100010010100111111011110101010111001100100010011110010000101100110110000100100011001100010101111011010000001101100001010100001001000111011000000110100100111000110111010101110000100110011101101101000010011000001010111110100011110000001111001000011100111101000100000001110010010010000001010100001000000111111010000010010011000000111110101100111000000111001101100111010111101100110100100110101110010110100010111001001000110100000010010111100110101110010000111101110011011111111011011000111010001011111011001001111001111100011110000010111101100000100011111101010010011001000111011101001111011111100001100100010110001101100101010010011010010100101000000110000011100011100011110111001100111110100010010011001011010010111110010010110110101000001000001110100011001100100011110100100111011011111001000000101001111011011000111101110000100011011100101010001001110110110001111110101001010101101100001010101111100100011010110111111001111101011011010011011110110000001110011001010000001001101001100001100100111000011000	70914
Albert	Webster	5/2/1998	0010110100001010010100110100010111101000010001001010001101100000001010010111000001110011111010100000101101001101101010110010111100000000111010101110110000001010001011000011100111000010101001110001100011111001001000100010011101000101110111000011110010010010100111101100011100010110101110100010001111110011010101110110011110110111000110000111001101110110001100001000000100101101111100111101100011011000110101101010111101100011100001001100110010000001010110001110000001100101000000111101110111110001110110110010101000101011100001101001000101110100010111010111111100011001110011001100011010001011011101110011111101111010110111000011111011111110111000010010100110001010101110011110101001010010000100001011011101101010101111001001010110001111011010110101011100101000010110000110100101100110011110011110111110111001010000001000000010101001111110000111110001000000000011010000101100101000111010101001111101001010101110011000101101100000100001111011010001100000100100100000101111001110011100011001001001010111100010110101110110000110	55088
Marissa	Bonilla	3/27/1966	1111010101011000110100100001001100000111100110110000001011111011011110111111100100000010101100101001011100011101111010010110001101111001100101001001010101010101111011101110110101111110110101010000000110011111100100010000100000001110000001100010111101110101101000001100100001010110001000111011011010011001011101011001111000000101010010110111011000111010111100001001000110001011000011010011001011101100110111111011000010101011001101000100010001000001000010000010100110110010000110111100110010011000100000110000011000101000011001101000110110111101000101010101011100111111011101111110010000001101101011001101010001000101101100111110111100010111010001001010011101001111000111000111101001000001110111001000111000100110010011011010100110011011010110111110001010101000000111010001100100110010111000111111001001111011101011010111010001011001101101110000100010011110100010001000101110000110001101101111000010001001001000011001001100110101011000110101110001010001110011010000100100101110011001110010001110011111111100000110110100110001	57799
Wanda	Welch	7/16/1965	0110011100011001110100100101011001101000111001011110001111001010111110101000001100001100111100010101111000100101110011110000001101001001100100100101001101001000001001100101101000110010101110111000000100111010001000100100011001001110000110101111010110011110101100100000011010000100101101011000001100100000110001001011010000010111010011001100001000100110101101110001111000100111101100100010101010010110011110011011001111101111101110011010001001000001110011111110010000011110000001100010111101010000010010101110101000001100001011101000111110001100010101110100000011011111111000111010011011100100001100001100111100110110010000011111000100100010010001011100101001101001000001000010111001010110100100100101010110000010001010000000111100001101010110000010101001110000001101101010011111100100111001010000010001011010000001110111010001100101001001101111110000100100111010001010110101100010001110110000000110111110001010011001110101001101101101110001111100101101111001111000100110001101011010011000000100001111100000100000111110000000	64431
Mildred	Pope	5/15/1957	0011001101000111011100010010111010110101011111100010000011101101100101010100001001110011101111010011010100111110011100111110011111001100000111100010010010011110101001101111100111010001110000111001110001100010011100110110100101110111101010010001101101111010101010101101011011010011010100010000100000000111111100101110000000010101110101111111011001101110011100100001100100101100110101010011010110000100001100100010000100101100111011011100110000000010000011000010010111001010100011111001100101111101011000111010110001001001000001101011010110000000010010111111100001010001011010001101110100000001111101011110000000010000100101100111111110110110100001101111110110000101100011011110001001100011011001111000001110100010110110000100000111001000100001010101011100001001001011100111001000010100110001011000111111011000010010110101011001111001100111100110010001110000001101000100111010010010011110101001001001011111101001001101101001100001101110110101111001101011110000101000100101001100001100111000000001101100000100000100111001000110	53096
Curtis	Collins	8/12/1939	1110001101110000110100101011110010110001110011010000001111001000101100010100100001011011110000110000011001000110101011101111101000000000100111100101010101011110110001100001100010001110111001110010010110101111101010101000110011001100101100100001100000111110011100101000011100101001001100100000101101011000010110010100001010011101000101001111011011111100111100110000110100100011100100011000010111111111100100101010001111010011110000110000111001100001100010011110101101011011000101010100101110011001110010000001010000101000011111111000100110100001010111100100010110011101101010010101110011010100110010111111110001000011101101111010011000001011001111010010010001000111101110000011101001110011110010000010111000101000110010010100010110011101011110000110100101001001010111000111011110100001101100011110110100001010100000101110000010100110100001111101101010111011011001001110011110101100110101111000010111111000111001011111001101010011111001110111010100111000110010111110111111000110111110011001001001001010000101010111111101010100	92691
Brian	Manjarrez	3/23/1944	1111010001001010101110101011100011111111000001101001011110111011001110101110100011100000111111110101111001110001101011011100101101110010110111100101010101011100011011010110101101011000110001110000110101110101100000110100001001000010001110100011000101100010011000100111011001111000100010110000001000011001101100110001000000110111100011000001011010110100111100001011000111101001001101000000001001001100110100111000111000100111101101101100010000100000000001100010110101000011111000011100010011010101101101010001001000011001011001101100000011011010110010010111111000011111110001010000101101000101010001001111001011101010101100010111000000111010000000001100010001000100101011000101111001001010110000001010010000100001010111111001100100000010011011100100001001000000011010010011100010100000010100010100011011010010010110001000110000011101010110100000000111000000101000011000111011100100101100101001100000001110001000001101100100100111010101101000110111011011111001001100110110011010001000010000000011001001000111110110110111011100	50737
Sheila	Hebert	2/12/2003	1110011101101001110100110010110010110111110111011000011011110001111100010011101001010111111100110110101100111101001011110010011100100001100110101111000011001111101011100010100110000100000001010011100010011011001001001000011101000011101001001011111010110100000000011000110100101101101100111111000011001101000100110111000111000100100001010111010010101010111110100011101101101111101101110111100011001100101111101010101010101111010100011110010001010001001110001100101011010101000001111001100110110111011010000011110100111011001101111000010111100011100100111011011000001000011111011110110101001111011111011100110001101000110110001010101111111110001101110010001101001111001010110110100110100111010110100111010110011010011111011110100000001111111011100111010100100001000000000010101111000010101110011110111110111001110000111010010111110011100111011110010001000011011011000000100011001011111010110101010111001100111110001001001100101001011100000011010100001111000011000010111010000110111001001101111001110100100001100110010100010000	45335
Cathryn	Arena	6/26/1999	1011100011000000101100010010110011111111101101101011010111110010110110111011101001010010111111000111101001010101011111010000001000101011110001000101100000011000100011011011010000110110111111010100101000100111110101100000001001010110010101100111111101001010001000011001101001110010000110010010010000110111100101100010111000010011110111010111001010110011101100101001000010101001100101010010010010011100110110100010000100100010000001011000000110000010000000111000001000000110100001110011011111000000011001111000011100011010111011101000010110010100110110111100100101000111111001111010011001010101100101001011111101001000110111100001100110101110111010110010100111101011000111001011001111101011110001000000101110100110010111001011110110111100010011010001111011100100111111110011111110000000011100010110001101001011111010000011101100001100001111100110001100001001111010010011100101110001101110111011010110011100101000000001101100101011110111101100110101011000110001111010000001001010111101110010110011110110101011010101110100110110	48070
Charlotte	Dendy	12/2/1983	0010000011100011111001100101010011100101111001100000001111111011001010101001101101110010110101111111110111110000000010010110000100000011010101000111010111010001001000100111010100100010101001110110000001111011101011101110001001010111110110010011110110101111010001111101110000110001101110001010101101111101101001110010110100010111001110000101010001101010101100110000101001100111101011001001000111000100110110100000010001000111000110111100000001100000011111101100010111011100101001111110001110011010111000110011100010001111100111010100111100000110110101111100001100110000110001011100010001000010101001011111110111101100010101001010001010100000001010000100010011100010000101011111101111010111000101000010111110001100010111101001111101110011110010010111101011100000000111010100101001100111111011011101010100000010010000110001110011111011111101100001110001100001100000001110111001010101010110111001000111101011111100110001110100111101100111110100010101001001110011010000101010001110011010110000101111010111001111000010111101001011	45127
Bobby	Davis	5/22/1981	1010010101001010011100100000000110110101001001101110000111101011111100011011000001100100110000111010001000101001101011110011111101001001110010100110000010011001110011110100000110011001010000110000000111001100101000111110110000000011000101111011001010011100110101110100010100110000100110001010011111110001010101100000010010100101100101001001000011101011001100010011101110101010001100011010100001001000101101001010111011100001111000100011110001000001101110001010101100111011100110111101101111000000101100100010110001011011111011100011110110110010010111110101100000010000011111001100001001001110011010100100100111101000111000010011110000111001000110110100111010100100101110010010100011010011100111001110010001001011101011011011000010000111010011011111101011001001011010100010100100100101110100011101001000000011011001011101110000000011011100100101100101011110001001101010111100101000111100101001000011110110111100110011001001100110100011110000111101100000110011011110101110000100011000011001010101011011000001001001111100110001	91179
Zula	Morgan	11/16/1990	0011011110001011110110010010110111110110001100100111011000001000011001011001100000011111001010100111110000100001110010010011101111101010000100011000100100001101010011010100101101011110001110010000100010110010001011010000000101001000000000100101101101110011101011011000010011100000001100110010101100101111100101110111100101000011010001000111011001110110111001001001010100101001111111111011100110000010110110001011100111111110011110110010110101000011000111000000011111000100100011111011001001100100010010110111001111001000111011010001010101001110100010100100000001101011111101011010100011011010001101000101000001010010011101010100000101100000100011010111101111110011001001000000111001111011111010100101011000001010101010000110111101000101110000000110101101011010001111111010011100010000010000011011001000111000000000000101001000001010111011010011110100100001001011010010100101010010001110101010000111001110001100001001111100010000111100101101110001001111101101000011000011100110100010010011010001000100100100011100110110000010	70254
Michael	Ardito	12/29/1992	1110110101101001111101100011001001110100010001101000011111110011011111101111101100010110011100000100101101110000010111010110100110100001100110100111010000101011100011100110100000111111001011010010100111100011101001100001001101111111000111010011100001111000100110010000110100000001111110100011100110000010110101000110001100010111110100110001011010100100010000010001101001000111101000011011000111000100101100000000001101101111110110111101010001000011010010001000011000110110000000010010001100011110010010100110101110001111101100111001101000010100000101110100010100010111111001011110011001101100110100001011010101000001011010010110101100100000101101010011100110010100000101101101111011110011101000100110011000110110010010011010100110010011111000100010101010101000011111010000111111000110010010011001010000001010000000011010110110000010001001110100100000011101101100000010111000000011111110100011100111111100001001010111001101110111111000100101011001110010110011110001111110011100111010110000001111101111010001100010101111011010	10007
Emma	Guthrie	12/28/2000	1110011001110101001100100010100101110000111100011110101111111001110010101000000101011000101101100010100111010001100001001100101000101100100011100111000101110001100000001110110101000111110001110110001101111110100010110001001001001111010010000011001110010010010010000111110110011101010000111010111100000101110101110001101000010111000100100101100110110110010011001001001011000000010110010101100000001100101001101001011100101110101110110111110101101111010010101011111011010010100010111111000011011100111001010111110111100010001001101001000110010011000101100101101100001100001001010101011110010011100011111110110011010101001100010011100010000100001100000010111101101010110111010100001101011110010100000011011111110110011101111110111100111100111101100010100111001000001011000110101111000000110111011000110110101111011100001100101001011000101010000000001010001001100011011110010010010011101111110111110001010110000000011101101110111111001110010111100101111110000001101001011011000000111000100101010010100101100111101011000100010110	42767
Victor	Smith	9/12/1982	1010111001101011011100110001100001011000000011011000010011111001101100101100100010110011011101000110101100100010110111011110000110000101000011101100010010111101110000100101011100010010001000110010101101100100111001010000000001111111100101100001101000011110101111011001111000000101111000111011001000110010110101000000111001010101010110111000001110101111001100000001110011100000111001110011010101101111100101100010101100111011100110111000011101100001001111111000010011100100000001111101000001000011101010101111110101101011010101100011100100100110000110010100000000000011000010010101011010011100000111011010010101101001010001000000010100000000010110110000110000100101000110001100010110000000101001001000000000110111000010011101100001011111010000000110110011101000000110011000011100000011100010000000001000101011110010101110110011010010101000010000000010010011000001000001010000101001111110100001010011010100001101010111010000110001010101100001011000101110110001111101011110011100011101111000010111110010011000001101010100000111	70098
Bill	Cooksey	5/1/1996	1011100101110001111110000111011001110000111011000001011101110111001111111101100101000010101100000011011000111011111111111011011101001111011111101011010010001010000011001000110011001001101101011110001001001100000011010110000001110111111101000001110000001100011110101100011110110101101110110010000000000010001111010100011001000101110101011110001000011000111100110001111110100111000111011001011111011101011101101000000100100100111001000000100001000001000010100010000101100011111001110000011011000000010110111111111011101000111100101100010110011001010111110010000000111001111011101011011011111100101111100111110100100101001011010000100100010000000101001110101111110111000111011111111101100010100000000000101101010010010010101110100110111100101110101001111100011100000111110111100010100101001000011100111010111011010011101101010110000000111001011111001010001000100010000000101100011111010111110000011011011111111111111011101001000001111110110101011101001100110100111000011111000111100101111011010101001011010010010100000110000100	34622
Alma	Williams	5/31/1955	0011010101011010011010010010011000001110011111010110000111110111010111110001100100010110101100010000101100111011111000111011000111000101110110000011011101001000111001000100001111001000110111111100000101000100001001110111100010100101101001110011101110010000011100101000111110010110100111110001011010100101000110010111100111011111000010001111011101100111011100000001110010101100000100110010000011001010010101101000110100001010110011001111010110100001100101011100010111100010100011111111110001010110010011111111010001101101001000101110010110011100010110011101011101010001011011001111111010000000100111000100111111011001010100000001110000111010100110110011110010000000101010010111011101100010001111111101111110011101010110110110010001110110010111110100011101100101001011100111001010110001111100111101101011111011010001011000011001101001000100110001001011111011011110101010100010010110001100110010010011001111000011010001101001000100111111110111110000100100001000100000111000111111101000010010101001010101100110010100100111110100	54631
Mary	McCain	6/4/1976	1011111001001001100010011010001000101010011111110101011011001010111110111111100001010101100000000110010101010101111100110001001000100000110100001101100110011010101000101000010100001010101111111000111111001011010100101010100100001000110101110010000100111011000001001101100011100110100110010011010000000001000100101010000110110001010010010010011110011111101100001101110111100011110111000001100101101100101100110010101110111001110100010110111010100010111001000010001100100001000001011110011110011001011001111100111011011000010011011001010000011100000000111110101001110011101101111000010001101010001101110010011011000010111100101101111110101000010101000101110101110001000100000011101111000010110011100000001110000111110010011000110101101000010010000111111001010000110011110000000100100011111100110110100001001010101010011011110000111011000001110110111110111011111000000000101001100001100010111001010111000000000010001100101100111011101100101010010001111111011000000000010110110100101100111001011011101110110101001100010010011101	49520
Ray	Wood	4/16/1957	0111110011110110110110000000111011111000010000000101001111101000000011111110100101101110101000000111001011100101110101011010001100000011011111100100000111001110110011111110111110001010010000010001110000011001101011010100011101111010010101000001101101101001100101001001101010110000101100010001000001010001111100011011111101110111010111010111010101100010111101111101110000111110101001010011100100000000101110001000110100100001110010010010111011000011100111101010001100000001100001111101111111111101110010111110011110011010101000100001010111001101010110010111000111011001011111111010110110101010011111010011010000001100010111000111011101110100000011010110101100110010001111001010011001010011100101001101001011010010001111001110110110101110000110101001100011010001000010110110100100000101011110111010010001011011000010111101001010100010000001000010111110010100100111010000100101110011110011101010000110000011110111010101101100010010101101111101110101101101010000010100100000001011101000011000010101101000000100000100100100100000	95666
Steven	Lovin	5/9/1950	1011000111110101011100001100001011111010010001000010011111111001100001000101000100100011011010110011001111101010101100111111000000000111010011000110010011011110001001001001000000111001001100110110100011110001001000010110110001110111111100110001010000111111001001101000010011100001110010010010101111101100111101010010000100010100110110000011010101110010101100110110010000100001101010111111011101011101101101100000011001101100000010011001100101110001000001100000010110000010101011000100011110010100011100101001110111101010100011111111101000000000000101011100111110101101111110001111010011010110001100110111101000001000000101110000011111001000001010100001000110010010101111011100100101111010011001000110001110101110110010110111111101000110000010100001011011000000010010110101001100100101010010010001011011011011110000011101000011101111100001010101011000101000000111001010101101000101011110101000000100001000101110000011001000100100100111110011111101001101110010100100101100100101011100111000100111100110101100000101110110010100	99884
Andrea	Leonard	5/11/1999	0011001110000011101110010001010000111001001001110101011011111111111111110101101111110011101011010001010100111110110011110111111110000000110101101111110000001000000011111101101101101101101011010001010000001111100000010010100001100111100110100011100101100011111110000111000011010010101111010010000110111011111100010011100011000101000111110011001000101101001100000010000110001111101111001010000111111100110100001010010110010110100100001100001000000010100010100110001000100000100001111010110010000100011000111110011100001010110011111001010001000100110100100101011100110001110101101111100100001011101100000110010100001100010110110101001001000101100011010110100110010100000101011011011011000110110111010000011001111100110111001010001100011101110100000111111010001000001111010011101111100110010000011111101001011010010011001000011110011011011101110110000011010100101011000001100110110110101111100001000001101111100010010001001001001001111110101001010001111101111000001010010011001110000111010010010011010101000010010101111101010100	68766
Cynthia	Abram	7/20/2002	1001010001011000011101100010000101000100110010001000001111000001101010111011100110010010001111001010100101110110011111010111000000010011100011101100101101111000010011010110101010101111110111001001101010011110100101110100000100000110100011000001101111100011111001011110011100011100011011111100011010000011011111011111110110001111100001010101010110101011010011111000100111001000110101110100110000001001101010101000000111101011000110010111000011111010010001100010111001010000110010110110001111010110111010100011010100001001001000101010000100110010000001011100111101111100001001111110011001111010101101111111011101010111111010000111111101111011111000000100010011101000111010010110010100001111110110001101011000010100001111011110000100011101011101111011011001111100101011010100101100001100110111111111010111101010100001010110111110110001011100010111000111000111011111011010001101010010011111101111001010001111000001010110111110011101010100111101101101111000100111000001010111001110111110110001001110100001101100100111010100110100	3326
Christine	Schroeder	8/22/1986	0010010101000110010000101001101011110001011101100111001101010000010010000000000001100011101101100010001001100001101011110000000100100011111101100010000001010001110000110110100100110111110001011111000101010101101100010100110100011011110100010011111100011100110100110101010100111101000100110010101001110001011010111000111101110111011100001101001010111110000100010000011110101111100000011100010010000100100100101010010100101011001010110001110010100010011110111010101101011101100100011000001111011000110001100100100100101100001001110010111110010010011100110100100100010001101011001010000011011011110010101100110011000000000001101010101001110111010110010010100011000100100110000000001111010011110111000110011111110111010011011010110111000011010000010110101100101001011010100100101101000001111110010111111100011000100000011100111001011000110101001111100111111000000000001000111011010100110100111001000101101111101110011111011100011100111001110100010101111010110100111101101001000101111010011001000001011011100001100111111100010110	63521
Paula	Hallinan	1/30/1982	1111001111001011101010111001110100001110000111110010011111010110001111000101000011110111100100011111000010110101110110010111000010111000111011101111010011001001010010110101001101001100101100010100100010001101001001101001100101001111101001110011111000110010001001001000000001001000000010110010101000111010000101110100111100000101000000000111011000001111011000100000100010100110101111111011000111100111111101101000110000011110011101000010001011100011001110010100011000111110000101111100010111111110111010101111010001101111101100111011100000110100010011011101011110010011011011101110110001000100011010111011111101000001100101111010010101101011100111011000010011010100001100000101001101011001100110110001000110101110011110110011101010010011110001110110000100101101010011111011001100000011111100011001111001111001001001101110100010001011110001010010110100111001011011101000101010011001011100110000000011001111001111111101111001000100110101101001010111101100010011100010110110100110001110110010101101011011100000110011101101100000	94340
Misty	Whipple	1/26/1937	1010111111110101111100011010110011011001000001111001000101001010111110010101101100110010101110101011000010101000101101110110111010001111100010010100000100001000011110100010010101001010110101010001000101010101101100111100101001000000100100001101000000001010000101010101111100010000101010010001110100000111010110000001000100110111010000011101011001101110010000001000101000100011100011011011000011111001000110001010010110100000100001011100010000100010100100110010100100010100000110111001010110011010110000001110001110101010001011110100110100101100010100110101001101111000101111101010010011010101010111100110010001101100100100110110010101101011010010110110010100111010100011001010001101010001110000100100111100110011110011011010110010000110010111100111001110100001011110000101111100100111100110011000000101011010101000011011001111010101101111010110001101010000011011000011000001110011111110101100011101111001101001001011100000010100100111100101111101100000110010111011110111011101011110011000011101101001101001010101101100010110	60764
Shawn	Richardson	9/30/1972	0111000101010101111000101011001010011010110011111001010011111001011001101000101000010111111101100001001001110010010111111110101111100001011101100011111010011001100010011111100101000011110111110101100110001111100001110011001001111011000111110011001111110011111100111000111111000100100001110000001010011000000101010111011010100011010101010100011011011010101100101011001110000101111111010111001110110101010100101011001111111111111000001000011011100001001010100011001110110000101101010110010111110110010010101011101110001101110100101001001000010000000000110111001100110111110101111110111001101001110001111000110001001000001100111011000100111001001010001000101010000101001111001101101011101001000011010101000010111110110011011010010110101010110000100010110100101100000101100110001111010011101010001011110001101000111000011000110111101111101110110011110100011101010010100000011000011110001101100011000111101111111000100101010101001011111101101000111100110001111010011001010110000100011011111010100101001100011101110010101110000111	21343
Lucy	Anderson	2/13/2000	1110000101001111100111110011010000101001100010100100000000011011101010100110000000010010110101110011100101010101111011010110010101100001000011110001000011010001010011001111111111100000101000111011000000111010101101010000001001000011110010100001110110101110111101111100010000111110011100011010000110101001001001011011010100001111011001001111010000101001110000111001101111000111111011110100111110000110111110101001101010001011011111001110001011110011010011001110101010011010110011111111000011010001111110100011010100011001011001111001010110100110000101111111000101011000101101000101111100000000000001100110011111010001111110010110011000100110001001000011110011001000101100100111011010010111010110101110111000100110011111011010011101011110111000100110101010100100001110010010101111001000100000001011011110110001010000111100011101101011110111100011000101000100100011011000010011101010101101111001100101101101110011011101010110101001010100011100110001111000100001101111110111001110011111110101010101000001000101101011010101100010	87277
Angela	Williams	7/25/1964	0011000101101011111100000001110111101011011001010010001111111001111110011111000100100110111100111001110000101001111110110010111101110000100100101001011100001100011011000000010000111001010001010010000111001100001101101110001100000111111000100111110100110100001110101000010000001100000110010000001000000000001101010001011010010111000010001111000011111000011101110000100110100010001000110010011011000010011011001011010000001111110100011100000011000001000010001011011000011011000011111010110011010010010010010100110010111000101001100000010011011100010110011101011000000100011001101101110111010001111111001101111011010010001000010100010110111010000101110011111001000010000111010111111101010011100111101001011011010110001111010110110110011110010111100010001101101100011011110010101010100000111110001010101010111011010001000110111011100011000011110001001000001101011010000010001110100110111100110011000011101110010001011001111000000001011000100001111101100100001001110000110100101111111100011010001100011101100000010100110110110010	41216
Clair	Bourke	8/7/1953	1110101011100010111110110000010011010010010000110000000101011100000110010010101110001010101100100110001000000111001001111101111010100001100010100100011100001010111010001100110101111100101011010001110011001101110000011010010110001010000010011001110000011001001011100100010110100100010111100001101110111100111100001011010101011111110000011111010100110100111110011111101101110010000101111111101101001010111110101001010110000100100011100101010001100101000010001010001110101010100011100111010101100111010000101101100101001010011001111101110111100111000101000100011110000100010111101111001111000111010001010101010011011001010000100010111100001110101011000001100001010100101010100100111001000011000001111100101000010000101010000010110100101110010100101100110000110001000011111100101110110010000100101111111001001011101000000011000110100100001001101111010010001100110011000110011000001110001100101010000111110000011000110000001101000001101011110101010011110100110001011010111100100110100000110000000000000101101101000000111100011000	80232
Benjamin	Gregory	1/24/1943	0111101101000111001101011110001010111001000001000000011111000000011110101111000011010111000111111101101100111001111111110011111100111110010111001111000100011100001011010010010101000000000110010110100010001111000100101000111000100010101111110111100101001110010000011101001001100100000110101010000100100011100100100010100100110001000011111110011000111000011100111111100000101000010001110111011011010110010100111000000101100110110001011100000110100010000001100000011111011001000011011110000111010001001100110010111000001010111101111100000100000001000010100100010000110011111011010010000110101000011111110110110001001011010010110001000100101001100010110000000101000011100011001110000001000011100100101100001110010000010111101001100110101000000111111011000100010001110110110011111010000001010010111000111001111011110001001001101001101011100000010011011100100001001000011111000111110101001010110011000111101100110001011001100100100001101111101001110001001010101000000001101000001110101101011000110001101100001000010101011100000100	50758
Betty	Otto	9/12/1968	0110011100101101010010100001000010111100010101010000001111110001001000001101100110010011110000001100011001101100010110011000101110000100100110001100100110011001101011101111110100110010001000111000111000001000101010001000001101010111000000100001100001101110100010100001111110000001101100111000100001101100101101100010111111010111110110001001010000101011000110110010110101101110000101011101000101011101100100100000001101100011010100011001000101100001110110011100010010101111100000111100100011011110101000101010100010001011101100110100010010000111100111010100000101100001111100010111010100110100011111001111010000001001101100000111011001000000011001011110011101110111001100000010111111110010111001111010111110101110110010011110100100011011001010100101111010100010001110001010000101000011110010010001010000110000000000010110100011100111001110011100100000110001001000001110111100100101011111100010110001010001001010011001101101110011111001101000010100000000100000111000100110011100011000011000011101001011011010100100101100100110	47217
Adolph	Little	1/18/1957	1010011001010000010110010001110110110000110001001001001110010000000100000000101100110010101000011001111010100000000111011000000110000011110111101110100111111000100000110111000101110010100111011001010000100100000010011000100001111000100000000111100110001110100101000100111110110010001100100000011110010100101111111111010000110100000101001010011101011100001100011000110010100011000011010011000011010010101110001110101100110010000000000000111001101000010110111110100111100110100011110101011111011111001000101111010101101010000001100010110101001101000001010101000011000010010010001111110101000101010011110111010001010101010101111000000111011010000110110110100100000010000010010110110101100001011000000001000011100111110010001110110100001010001000111001100110001000000010010100100100010001111000010110011111011011100000101101001111111000100011010001110010011000111111000110110000000111001101101100100101111100011110101111001000010100110111110101111101101000010000010110110100110100011001011001000101001011011110100100101101110011	64966
Jose	Lewis	12/7/1941	1110010101101010011101100111110100111011010000011011001110111001101111000000000111000111101100010010001011100100100111010100111100000011110010100101000110011101101000000100011010110011011001011010100111101100111001010010001011000100011011011000010111101110111100011001111110010111110110011000101100110101100110111001001011000001100010001111010000111101001110111011001011101110101110000001000011011000011110001001100001010110100100011001000101000000010011001111010010111010010101010001000101111110011010101110010010011001100111100001100000001100000100011100101010011101011010000001100111001111001111011101110100100101110011010110100100100110001111101100100100011001000100010010100001110111000010001010001001000000011010001010110010111100100110000010000111010000001010000000100000100111111100011110010000001010010000000111111100111111010000000000010010000111101001000110001001001110010000101000000101100010100101001001111000111001110011100101110001011100110010000001111110001110010000111000101100011001100000100010110111011001	67497
Dana	Poland	6/18/1982	1110111000110001100101110100110100011011011100011000000010011000001111011010001101101010101001010101101011000100100011011011000100101110101100101101000010011101010000110001000101111110000101010000110010110100101001111001000001111101000111100111110101010110100101111000010000000010010001111000001100111110111101110011110011010101010011101111011110100110101100101001100010100110110111110010010000001000110110001010101010010101011010111000010001000011001110010010110000111110000001111101111111011010111010100101110001111100100010100011110111001101010010111101001010100010011000101000111101001001010000010101100110111100110110111000001101000011000111110100010000100001001100000111001001000101101001110101000100101110110011010110111000011011000000000111100000001001010010011011111100100100110100110110011001011010010011100101010000100100101001001011110010001000111011001000111101100100001110111001000111001001001110011101111101001000011100101101110010101110110011111010000110000100111000011011001101111010110100001101110101110000	36314
Wanda	Young	10/24/1948	0110101101011101001011100011001000111010101011011001000111001011001110101010001110110000100101111111101010000101110111010101110110010000111000101101000101010001010011000001101100110000001110010011000000111101001100111000001001000111001010101111101111001011001000110100001010001100100011011000100000001001110100101011110000111101000110010101011110100011000101101111100101101100011101100010110001011111000110001000111110110110000100000111000011000011110110000000011010001111110010111111110111011111110010100101111100001001111011100101000110100000000010100101011001001110111111000010101110000000010110010100100001100010010100011101010101100000010010111100101101100010100111000111000101000110000110011110011010110001100011000111101100001110110111011110111000111101011000110011110010100101101110001011110001011011000001111100010111101011100100100101011111100111101011001101111110101111101110110011001111001000110000011101100000000001101100100001110011110100111011101100110110000000111001111000011101001010000110110010001110100000	72049
Chris	Carter	11/5/2001	1011001100100011100100011010100011111111010111000000101011100001011010110001111000110011011101101011001100011001101010010100001000110001100100101101000001001000011011001110100101101000110001000011000111011001101111010010011101000111100100000010111010000110001001001010110100111100001110111000010001000101011100110001110100110101010101000101101010111001101000000001001110001101000101010111101111010100100111001000111100100010001111001111110000011010010111010110100100011011110101110010000110010111010100110001001011001101010101111100001100001011011111100010100100111000001001000110011001100111101000001010111011000010100101110011111100110101101010010000011101000111001010010111101111100111011110010100011011001010101001111011000011100101111000100011111000000000110110000010001101000100101110111010111101111100110000001000100111001001011110110010000111011010000011011011110110011011111101111101000101101010111110101001101110001100111000010011011111110001101110000001110010001110111010010101010010101011100001010100110100110000	12706
