GivenName	Surname	Birthday	twostephash	uid
Judith	Avans	7/1/1983	{1550338, 1813509, 1213958, 379910, 173575, 1352714, 1429514, 1745932, 972814, 568848, 1527824, 390163, 748052, 564248, 1545246, 1252384, 311845, 1077797, 456232, 1177131, 670252, 905268, 1954871, 285240, 1350212, 941126, 739401, 1287755, 1473101, 555087, 451670, 1170518, 1195608, 1008732, 395357, 1110108, 1432668, 1765468, 1529960, 596075, 1497198, 1167986, 369780, 894580, 1281652, 1215607, 987768, 1708149, 1057412, 163973, 1058436, 1307781, 192142, 1458322, 962715, 1870491, 629406, 39072, 518823, 796328, 1869994, 554162, 21683, 480438, 340155, 1805503, 15564, 500431, 142048, 1638112, 1570531, 1010921, 316142, 1807598, 1168625, 1997554, 1131766, 798459, 719102, 218366, 301830, 1197323, 1666833, 230162, 1596182, 157466, 703771, 1175328, 831780, 329001, 1464124, 382269, 1662781, 1356096, 534341, 264008, 864076, 1508686, 2024272, 1627474, 255834, 1270626, 1636706, 189799, 875883, 954220, 367981, 1988971, 626033, 1387894, 1682816, 209794, 1735554, 1937797, 1922953, 1320331, 1087884, 168846, 431502, 930194, 1620882, 1046934, 1504150, 263067, 1705884, 550813, 193443, 402864, 683954, 121269, 889790, 1383359, 646083, 795588, 162246, 699849, 1470409, 1836499, 1034708, 811991, 804312, 1727451, 1846747, 830429, 1419741, 1791460, 1747430, 1500136, 1147370, 77298, 1235447, 2003449, 1521659}	94291
Tiffiny	Perez	3/25/1973	{1929217, 849414, 319498, 996362, 1440266, 1400849, 1789969, 827413, 1814554, 684058, 178715, 1609247, 1252384, 898081, 697887, 1949733, 1672233, 928811, 1407025, 285240, 14394, 1003579, 446524, 1315391, 67648, 1053252, 1137220, 1661508, 733255, 784457, 1882185, 435276, 1162830, 555087, 515664, 618064, 1739859, 191061, 1524823, 2021975, 312922, 1411163, 543326, 205920, 550502, 1140838, 1529960, 1497198, 223859, 668292, 1036937, 1413769, 1472138, 714380, 1216141, 691859, 1087637, 1315991, 1303704, 1331869, 1492641, 518823, 1623723, 165548, 1843379, 461500, 1150652, 2042558, 1940673, 1156290, 2035905, 644808, 112330, 1081035, 1780939, 1390292, 936150, 1026784, 1631460, 453350, 1010921, 324332, 1967340, 861934, 1871089, 798459, 628988, 1592572, 967427, 23300, 301830, 672524, 988428, 1955089, 1762580, 160536, 27929, 723226, 1917725, 29472, 1824549, 321832, 1308969, 1515307, 209716, 805173, 1490743, 558906, 2023739, 540992, 727873, 388418, 1598273, 1895748, 534341, 1743177, 315213, 539983, 1709907, 96093, 999266, 1727330, 620388, 872295, 1607018, 1973100, 367981, 82286, 980340, 1387894, 1488759, 1737086, 1735554, 1588616, 1922953, 491403, 1063307, 1320331, 1544077, 261519, 428946, 2007955, 1556892, 528799, 1933216, 294305, 1024930, 1934753, 1559462, 1005993, 952747, 1114028, 500142, 1914801, 1975740, 889790, 1455553, 1066947, 314310, 986567, 1286086, 2033611, 685517, 1337293, 1528270, 1812429, 1836499, 1233879, 1880025, 348125, 1419741, 907743, 954855, 1147370, 85483, 338925, 257006, 1409006, 1071088, 1800176, 634356, 1180660, 183799, 2003449, 1959419}	81346
Rodolfo	McCullough	8/22/1987	{1294337, 880648, 550924, 1871889, 390163, 1511957, 1808918, 1200151, 749085, 697887, 1043491, 1696804, 920101, 398376, 1942056, 784426, 372784, 196657, 450096, 523313, 285240, 14394, 1052732, 607807, 1816127, 974402, 858181, 1016903, 1553994, 474187, 191052, 1800781, 134734, 555087, 1936976, 466513, 1637973, 1756248, 258649, 312922, 668249, 712284, 395357, 1507933, 1100895, 861282, 1432163, 845412, 1529960, 1131626, 176235, 1497198, 423027, 1392755, 1708149, 1729141, 2012791, 1514109, 1397380, 1161861, 233094, 1544324, 2022535, 1034891, 714380, 883344, 892560, 1106578, 2031761, 1765525, 37015, 1303704, 1494169, 1645727, 543394, 1608867, 518823, 540328, 788648, 16560, 110775, 489655, 1144507, 59584, 451777, 1298115, 598212, 1238212, 1517767, 745673, 1777362, 771284, 1390292, 1442008, 818905, 142048, 782565, 1663206, 382184, 1010921, 1110762, 1271019, 1386731, 316142, 589039, 806128, 1247471, 1965818, 798459, 976635, 348413, 1535745, 301830, 1225991, 498440, 965385, 1341194, 672524, 485367, 160536, 244505, 1443100, 2038561, 1711399, 321832, 1224489, 406826, 465195, 1308969, 481069, 591661, 1640753, 856370, 1655602, 209716, 557365, 1951025, 1252152, 567102, 1649984, 299841, 400705, 801092, 802120, 363849, 1305929, 1758536, 1485644, 189261, 151891, 1405785, 811354, 426846, 137568, 670560, 971617, 1343842, 620388, 1583975, 26474, 752495, 1469296, 419187, 236404, 281460, 1122678, 1273207, 1387894, 1408888, 1812860, 1428349, 1087360, 456579, 1202566, 1984904, 1922953, 1063307, 1320331, 1859979, 181137, 1647507, 494489, 1968540, 201629, 1736093, 530853, 637863, 377256, 654247, 1372079, 1875375, 2002352, 298420, 270774, 438710, 223674, 623547, 889790, 1149897, 744402, 452563, 1030100, 795605, 1836499, 372184, 1419741, 595422, 729054, 908767, 1260510, 1542625, 1830367, 295913, 431593, 1147370, 339950, 1589744, 535537, 211442, 1103858, 1081332, 870901, 1000438, 1235447, 2003449, 1179643}	6294
Paul	Hardman	7/6/1971	{1294337, 1213958, 1886732, 1745932, 1542157, 1527824, 1114645, 1858581, 1648666, 1625117, 818717, 1043491, 1077797, 285240, 1816127, 335937, 1350212, 30277, 474187, 555087, 618064, 451670, 861270, 312922, 345690, 1432668, 602206, 1786464, 217700, 241252, 1140838, 1529960, 1501802, 596075, 496238, 1497198, 441462, 1273467, 1252988, 105599, 1555585, 1307781, 1353862, 126090, 212106, 505994, 1838219, 2024589, 91793, 39072, 518823, 762539, 554162, 21683, 625845, 480438, 1602231, 1644214, 1990327, 668349, 204992, 58562, 598212, 1070277, 2003652, 500426, 1255628, 1925331, 1568469, 902878, 1010921, 1302249, 1259, 324332, 861934, 806128, 364785, 2031344, 404213, 436472, 1760506, 798459, 234237, 301830, 157466, 682778, 723226, 1550623, 329001, 19755, 1008939, 433966, 822067, 739124, 557365, 977732, 1130826, 1442126, 1508686, 1251152, 778066, 645973, 1819478, 255834, 620388, 733541, 1730917, 280423, 326513, 1387894, 1983864, 839033, 1352057, 900475, 1784703, 1262466, 1735554, 1045892, 492933, 1686916, 1937797, 1290120, 1922953, 1038730, 1320331, 1951619, 792468, 909717, 992150, 1504150, 1822102, 1891223, 834971, 1678235, 1565091, 629682, 1073591, 1218489, 296892, 1975740, 889790, 382399, 1066947, 393158, 986567, 1331657, 1470409, 1559498, 1920457, 794575, 1836499, 588798, 2043865, 1846747, 147937, 1418213, 1680358, 1500136, 2032617, 1147370, 77298, 1000438, 60920, 1521659, 622589, 1406974}	20361
Mary	Madison	1/20/1959	{379910, 130056, 1635854, 1049619, 1114645, 1467415, 799255, 629283, 576037, 1429032, 1871405, 426030, 1177135, 1981493, 1967670, 1954871, 131644, 335937, 1064513, 941126, 1136714, 555087, 1907281, 861270, 101464, 1740376, 312922, 1884761, 602206, 1018470, 433768, 1529960, 1732712, 496238, 1497198, 458866, 1404533, 441462, 987768, 106109, 233087, 115840, 1945216, 1058436, 957063, 323721, 126090, 505994, 1781902, 2031761, 322194, 1303704, 47771, 1789084, 998045, 1622688, 1146019, 1201315, 1581733, 1608867, 518823, 1645233, 1478328, 1339578, 1150652, 58562, 1278153, 764620, 500431, 1568469, 651481, 831196, 1299167, 2024162, 286438, 1010921, 1302249, 172779, 703216, 1227505, 404213, 1131766, 1714947, 911108, 301830, 24839, 1213705, 699658, 672524, 1666833, 943891, 160536, 1175834, 448796, 1993508, 1308969, 1760553, 719149, 572207, 209716, 501560, 1252152, 1637177, 1003835, 260412, 1356096, 444225, 534341, 417609, 1033548, 2023244, 1442126, 464722, 1330009, 2034011, 2017119, 1270626, 620388, 875883, 1281388, 188277, 432502, 1374069, 1387894, 2006913, 1735554, 1951619, 2020226, 1922953, 1063307, 1320331, 377239, 807321, 222618, 834971, 1705884, 147870, 193443, 1565091, 1041319, 402864, 853936, 683954, 168885, 738230, 887742, 889790, 1426879, 1461186, 39363, 1892304, 618449, 352722, 1142739, 1836499, 93141, 458200, 582616, 1240027, 1419741, 1395682, 1749998, 1182193, 2003449}	5501
Mary	Horton	8/20/1987	{459782, 130056, 1537548, 390163, 1154579, 1114645, 1467415, 1104415, 350752, 629283, 215084, 689711, 1354292, 1981493, 14394, 1003579, 335937, 1064513, 1136714, 1303626, 191052, 2008652, 134734, 555087, 1907281, 861270, 623704, 312922, 712284, 395357, 602206, 1675361, 868450, 433768, 1529960, 176235, 496238, 1497198, 441462, 132729, 106109, 11395, 1278596, 1707654, 957063, 126090, 883344, 2031761, 322194, 1740434, 1765525, 39072, 543394, 1146019, 1608867, 518823, 1090222, 1645233, 1942199, 1478328, 1339578, 1150652, 971969, 864458, 1551052, 500431, 872655, 1390292, 1568469, 1428698, 1440990, 286438, 1302249, 1110762, 799467, 404213, 348413, 301830, 982281, 672524, 943891, 160536, 1559836, 1308969, 140076, 719149, 572207, 448304, 656690, 209716, 2022199, 501560, 1252152, 1293116, 382269, 400705, 574273, 1579845, 159561, 363849, 1305929, 189261, 426325, 1012570, 1061213, 1102177, 58210, 620388, 1730917, 1258855, 1970023, 26474, 1281388, 626033, 683890, 432502, 1387894, 104319, 1326463, 1735554, 1922953, 1063307, 386956, 1320331, 1373582, 893844, 377239, 526233, 807321, 834971, 201629, 1950110, 751007, 1565091, 1041319, 506289, 298420, 3001, 1178044, 889790, 797641, 818124, 1892304, 1142739, 1836499, 582616, 1240027, 1939420, 1419741, 1395682, 1768931, 607217, 1235447, 2003449, 1342972}	79418
William	Tilley	3/4/1978	{707585, 98310, 1198091, 550924, 235022, 223250, 1493532, 1167388, 749085, 1252384, 898081, 202277, 1109030, 285240, 1031737, 1003579, 184385, 1054785, 1053252, 1661508, 435276, 1162830, 555087, 1739859, 3157, 203350, 2021975, 312922, 1307228, 1096797, 845412, 1771620, 1140838, 1354854, 1443432, 1529960, 1497198, 494195, 1896060, 1215101, 32383, 1824385, 1984651, 805019, 1082526, 947872, 1948323, 130212, 518823, 906920, 429225, 1515176, 165548, 69308, 668349, 1143997, 204992, 1417924, 1199301, 230086, 71368, 745673, 112330, 1613009, 1601748, 236757, 132321, 724193, 1271009, 453350, 228583, 1010921, 1281258, 324332, 1247471, 806128, 2014450, 1814773, 837881, 798459, 1795323, 543997, 120062, 1884926, 697602, 784643, 23300, 967427, 301830, 824070, 1646344, 385802, 146192, 1635600, 609554, 760083, 2008850, 27929, 1559322, 544539, 1917725, 1454367, 1308969, 465195, 1951025, 2023739, 1327932, 380222, 1603902, 1036103, 802120, 1539401, 315213, 1433933, 1151311, 1005398, 1816921, 56666, 1526623, 293730, 1727330, 867176, 1345390, 1469296, 980340, 1387894, 522111, 1534847, 1735554, 618884, 372613, 1922953, 1320331, 1402771, 91028, 1186708, 169879, 1572763, 794014, 1889186, 243114, 1644461, 1931695, 1914801, 337846, 889790, 540608, 1066947, 1076164, 1009605, 797641, 1126346, 1331657, 1797069, 744402, 1836499, 768982, 348125, 1255903, 2032617, 1147370, 1564141, 1553905, 1180660, 1092088, 2003449, 313854}	54473
Raymond	Whyte	5/9/1978	{309776, 1499156, 866838, 1588759, 1765399, 1252384, 383012, 576037, 1305637, 1271337, 1605166, 1357359, 1967670, 564791, 285240, 1183288, 1882185, 1423437, 134734, 555087, 618064, 664659, 1304151, 101464, 312922, 394333, 1030237, 1592927, 969312, 1140838, 1529960, 1331310, 1815663, 1148530, 1953399, 493690, 1896060, 835204, 1571972, 2009222, 957063, 1494161, 1106578, 805019, 1789084, 1622688, 625313, 1146019, 1252003, 518823, 548521, 2222, 738992, 523954, 901816, 1478328, 1150652, 52925, 668349, 1024191, 204992, 984769, 1361093, 644808, 961737, 1278153, 1351373, 860366, 820947, 1390292, 2019548, 402152, 1010921, 1170665, 1626344, 324332, 875244, 259310, 1729773, 1871089, 837881, 1965817, 798459, 605436, 697602, 1714947, 1378565, 301830, 824070, 1986825, 385802, 502541, 760083, 943891, 126746, 120091, 723226, 676639, 1760553, 572207, 1731385, 1865529, 2023739, 260412, 1327932, 105279, 1598273, 388418, 1017156, 1626952, 1877328, 503635, 2008916, 1501528, 1676120, 2017115, 327004, 1307497, 1853297, 1244019, 1387894, 522111, 1735554, 131972, 1791365, 1888136, 1922953, 1320331, 1186708, 1579924, 481176, 1163166, 1934753, 1521065, 1029036, 733101, 113070, 1114028, 853936, 1189297, 1296304, 1497522, 1055668, 1770416, 224186, 649661, 889790, 528834, 1066947, 9681, 1585105, 1836499, 1280468, 1620440, 1673178, 520155, 1734108, 749021, 1419741, 323040, 721378, 934887, 610792, 2032617, 150507, 784364, 1560047, 83953, 1392120, 2003449, 306682, 41979}	9677
Wesley	Vanzant	3/18/1961	{357891, 1127434, 1161227, 1533453, 235022, 1271315, 748052, 1719832, 563229, 1252384, 88097, 898081, 1109030, 456232, 1269293, 285240, 1951289, 1282105, 1003579, 561212, 1143867, 2023995, 151107, 1053252, 555589, 474183, 1035339, 435276, 644684, 134734, 270927, 1011281, 637522, 1739859, 1989202, 1402456, 312922, 1879642, 712284, 1592927, 1541216, 948833, 360040, 1529960, 176235, 1459823, 327813, 1273480, 891021, 1671314, 1258650, 39072, 1948323, 1730213, 518823, 138930, 527540, 1156290, 1497283, 1199301, 1771721, 1166542, 523471, 751828, 727253, 1601748, 1867479, 599770, 306400, 1638112, 453350, 237804, 806128, 1997554, 1880308, 1917689, 798459, 1019131, 348413, 719102, 218366, 975613, 967427, 23300, 301830, 824070, 1384713, 1341194, 1635600, 248593, 1472274, 874775, 157466, 1559322, 763165, 158494, 1621277, 2036514, 1428772, 36646, 1308969, 1090349, 1177901, 98095, 1896242, 738100, 739124, 957244, 1464124, 786752, 810821, 1305929, 1136976, 583506, 1875795, 1816921, 199003, 1527131, 1263453, 54110, 1117023, 1591142, 1433961, 26474, 1589609, 1924459, 1681774, 1387894, 570231, 507263, 1735554, 13187, 372613, 1937797, 947079, 1342344, 1922953, 1320331, 1210768, 472467, 1845651, 1763736, 865690, 201629, 1613217, 244135, 243114, 1914801, 298420, 709557, 337846, 223674, 889790, 540608, 1447876, 162246, 58313, 1819599, 1061330, 1836499, 1419741, 1500136, 1147370, 1099243, 1495536, 1553905, 1180660, 1363445, 1006070, 1361399, 2003449}	96250
Bradley	Brown	10/5/1999	{1319937, 130056, 1141768, 101897, 235022, 1095184, 1997333, 409626, 1167388, 818717, 1252384, 629283, 1109030, 215084, 1790509, 236592, 1341488, 1981493, 1339974, 1136711, 784457, 798282, 1882185, 555087, 114768, 821840, 1510995, 1402456, 1921624, 312922, 394333, 83551, 782434, 1432163, 1912934, 1529960, 2031209, 1751658, 1497198, 940657, 458866, 650354, 392822, 1353340, 233087, 1638019, 1503370, 1878666, 622736, 778897, 47771, 285341, 998045, 118945, 625313, 1201315, 1948323, 518823, 1118382, 738992, 1645233, 1024191, 1199301, 644808, 1771721, 1601748, 651481, 831196, 761055, 1299167, 1408223, 1433319, 1010921, 172779, 1425643, 316142, 224495, 589039, 1227505, 1231087, 1871089, 245, 1576696, 253184, 301830, 1276174, 1635600, 531729, 806164, 1728790, 1559322, 1820448, 562466, 1757480, 1308969, 481069, 719149, 657207, 1684281, 1003835, 567102, 444225, 388418, 1598273, 417609, 2023244, 2008916, 1330009, 1816921, 1526623, 432490, 921963, 1281388, 1907060, 1387894, 522111, 1735554, 2020226, 1513860, 372613, 1544077, 1373582, 181137, 1929105, 909717, 266648, 1389464, 1034650, 1705884, 328605, 889759, 1934753, 1666471, 1114028, 113070, 1372079, 1551280, 1722288, 121269, 337846, 1765309, 243134, 540608, 528834, 1606084, 1920457, 1892304, 352722, 1836499, 1547732, 93141, 1251288, 1620440, 1419741, 31711, 925668, 1002469, 610792, 1147370, 1085934, 536047, 1553905, 150517, 184311, 2003449}	81120
Teri	Campbell	6/9/1941	{996362, 1352714, 550924, 1886732, 1588759, 231961, 749085, 1252384, 833058, 1974818, 679462, 1271337, 292394, 1822253, 442423, 1183288, 285240, 1281594, 651329, 531524, 1553994, 134734, 555087, 664659, 312922, 818267, 597084, 984156, 158814, 967267, 845412, 1529960, 223859, 648308, 951411, 628345, 493690, 32383, 387718, 1413769, 1984651, 1311372, 1238160, 1582738, 1788063, 1608867, 518823, 165548, 519867, 1241278, 2042558, 2035905, 745673, 961737, 1082057, 902863, 1613009, 1556180, 964311, 1916120, 353501, 1626344, 433897, 1010921, 259310, 1247471, 1405683, 1814773, 314616, 1965817, 639736, 436472, 798459, 1698046, 1256191, 617732, 1378565, 301830, 665353, 1107210, 1986825, 1341708, 1750799, 526096, 193818, 544539, 682778, 772891, 676639, 1135391, 1454367, 831780, 1850661, 588583, 1308969, 465195, 489261, 1058099, 805173, 1731385, 1865529, 260412, 1314109, 786752, 927554, 264008, 802120, 973132, 819535, 1151311, 1129809, 1397587, 729941, 842581, 1005398, 1425239, 1846623, 854880, 910176, 1727330, 867176, 1367917, 1394542, 1469296, 1790320, 1312628, 407413, 808821, 1387894, 1290617, 522111, 1735554, 907651, 1922953, 306571, 1320331, 2015630, 1096097, 170413, 1597869, 1770416, 1189297, 1497522, 1610673, 123829, 4027, 1296827, 889790, 1855422, 36298, 1812429, 9681, 1836499, 1280468, 1658327, 1673178, 42459, 773598, 1957854, 1148384, 1418213, 1147370, 1923562, 1488878, 1695215, 1071088, 473587, 1461235, 2003449}	53862
Darlene	Frazier	3/22/1965	{2039809, 996362, 235022, 376336, 272405, 1114645, 1719832, 890393, 1158176, 898081, 1162788, 132649, 1512491, 1778732, 1269293, 1790509, 372784, 1392690, 392246, 1837622, 1003579, 1816127, 335937, 417346, 1687619, 1053252, 1137220, 1766473, 798282, 1718350, 555087, 1797711, 1011281, 1739859, 229461, 1746518, 903767, 1402456, 668249, 312922, 1124955, 394333, 602206, 1592927, 112738, 973923, 550502, 541799, 1475176, 1529960, 1046638, 1497198, 650354, 730739, 1413769, 126090, 1335949, 1781902, 2031761, 389268, 1274518, 1303704, 706205, 1620640, 625313, 664737, 518823, 1039528, 61609, 1031851, 1231532, 1472172, 1868462, 738992, 1332402, 1150652, 1543869, 752830, 1024191, 2042558, 371905, 451777, 1018563, 1156290, 1278153, 1745099, 223436, 500431, 727253, 142048, 1279712, 1627872, 38627, 1631460, 475365, 286438, 453350, 1992942, 1608435, 1393398, 435960, 961277, 967427, 23300, 713477, 301830, 310024, 672524, 608529, 2005271, 160536, 244505, 157466, 932633, 1559322, 1917725, 737055, 468771, 332069, 970534, 276776, 321832, 1308969, 1326888, 1177901, 433966, 1263919, 209716, 355125, 805173, 1252152, 1849144, 260412, 824637, 927554, 1758536, 1601869, 1442126, 1857869, 1305424, 58199, 1405785, 1816921, 1526623, 263008, 1856353, 620388, 1099621, 2036584, 497523, 1239411, 1387894, 507773, 1735554, 1149827, 1336708, 1678724, 1951619, 1922953, 1063307, 1320331, 6547, 834971, 199580, 1968540, 243114, 963499, 1043373, 1914801, 1143732, 337846, 1171894, 1131964, 889790, 528834, 1066947, 1126346, 1812429, 1819599, 744402, 1836499, 549339, 916444, 638941, 1260510, 1419741, 1830367, 1794022, 295913, 929258, 1147370, 1915371, 1772015, 1071088, 1553905, 1180660, 2003449, 1487355, 152574}	83632
James	Pace	3/16/1961	{177154, 1722375, 229895, 1886732, 1542157, 1713686, 514583, 1719832, 1252384, 88097, 898081, 1098279, 1398823, 1790507, 1269293, 277040, 594994, 497717, 1991733, 285240, 1003579, 1143867, 1816127, 1053252, 313854, 1490503, 843338, 1529930, 555087, 821840, 1011281, 1739859, 246870, 312922, 345690, 472158, 871007, 1592927, 948833, 1505377, 1786464, 1497198, 2001007, 829552, 628345, 32383, 1984651, 891021, 908438, 360087, 1820822, 1258650, 518823, 906920, 509105, 138930, 21683, 416949, 882363, 1493694, 1156290, 1375938, 644808, 113359, 1613009, 751828, 920282, 599770, 902878, 1224414, 306400, 1065698, 453350, 364785, 1334516, 1880308, 436472, 798459, 1019131, 1099515, 496386, 967427, 23300, 17157, 301830, 1044234, 682778, 1917725, 1454367, 2036514, 1308969, 1008939, 1177901, 1128768, 1563969, 810821, 1129809, 199003, 971100, 237406, 159070, 573790, 1727330, 620388, 733541, 1589609, 507243, 1924459, 1533293, 61294, 298868, 1313653, 1387894, 544634, 386426, 796540, 1735554, 1922953, 1320331, 842127, 616852, 1232278, 1822102, 1701791, 1675168, 880547, 170413, 806321, 1914801, 709557, 933303, 865721, 1621947, 889790, 986567, 328652, 1073107, 1836499, 286682, 1260510, 1149409, 551906, 1418213, 1500136, 1147370, 150507, 1180660, 183799, 2003449, 1406974}	47840
Howard	Williams	1/3/1989	{98310, 550924, 309776, 390163, 1114645, 1837590, 409626, 1493532, 818717, 749085, 1252384, 898081, 794659, 202277, 333863, 1593387, 1954871, 285240, 1031737, 14394, 1003579, 246332, 335937, 1054785, 1053252, 191052, 1011789, 555087, 1686608, 142418, 1739859, 203350, 1921624, 312922, 1307228, 395357, 602206, 1197661, 1085537, 845412, 380006, 1529960, 1501802, 1497198, 494195, 1708149, 1953399, 987768, 32383, 968323, 1058436, 126090, 1984651, 1494161, 1106578, 1643668, 518823, 906920, 429225, 1891496, 762539, 1118382, 523954, 1942199, 1842875, 1143997, 58562, 1765570, 1417924, 508101, 230086, 1070277, 745673, 112330, 864458, 1551052, 1075406, 500431, 1613009, 1637075, 1378004, 651481, 1271009, 453350, 1187046, 1827049, 1110762, 1259, 1281258, 1247471, 2014450, 1814773, 1393402, 798459, 1270523, 1795323, 1902336, 967427, 23300, 301830, 824070, 1646344, 81164, 1925901, 1666833, 609554, 838932, 738584, 544539, 2024732, 1917725, 1454367, 1538335, 1820448, 1680162, 1340196, 1998628, 1374503, 1308969, 465195, 953132, 1205547, 433966, 1899821, 272184, 709946, 382269, 1603902, 574273, 534341, 1579845, 127303, 802120, 363849, 547658, 1539401, 189261, 1353549, 1151311, 959312, 1442126, 1005398, 1676120, 1330009, 293730, 1727330, 1091941, 867176, 1797993, 875883, 1345390, 1469296, 326513, 1387894, 1735554, 1574787, 1951619, 1258890, 1203083, 1320331, 1286544, 91028, 169879, 834971, 1572763, 1678235, 889759, 1889186, 193443, 1029036, 402864, 1722288, 1914801, 121269, 684984, 816577, 393158, 797641, 744402, 1836499, 1547732, 768982, 1884120, 1910236, 1768931, 21989, 1147370, 1564141, 1594352, 83953, 1769968, 1180660, 1235447, 2003449, 313854}	6272
Ronald	Chisolm	8/18/1973	{357891, 98310, 550924, 1537548, 724494, 1049619, 120341, 1167388, 1158176, 1252384, 1567779, 1949733, 970797, 236592, 1196085, 801846, 1854005, 285240, 758842, 1259579, 489534, 134734, 270927, 555087, 1907281, 637522, 1637973, 1739862, 1884761, 312922, 712284, 1507933, 688738, 782434, 1432163, 701029, 1140838, 1529960, 176235, 1014893, 1497198, 1899632, 1699441, 1804402, 1404533, 106109, 668292, 1413766, 957063, 714380, 634510, 892560, 924307, 1395859, 1074331, 1882273, 1146019, 1581733, 518823, 1560747, 1623723, 868022, 110775, 1478328, 1150652, 1605310, 204992, 1856193, 508101, 1278153, 864458, 764620, 25297, 1777362, 1601748, 727253, 1017047, 1260768, 1010921, 1967340, 316142, 589039, 798459, 628988, 348413, 975613, 1914623, 691456, 375041, 301830, 1213705, 1341194, 248593, 943891, 723226, 772891, 1453850, 570146, 683816, 1308969, 481069, 572207, 849203, 501560, 1731385, 2023739, 567102, 1165631, 1647935, 1398085, 1626952, 1305929, 1420617, 539983, 1136976, 464722, 649048, 2017119, 360806, 1588590, 1681774, 281460, 1122678, 1387894, 1428349, 1737086, 1735554, 2020226, 1055110, 1922953, 1320331, 323980, 181137, 512403, 1763736, 494489, 222618, 1556892, 201629, 147870, 542629, 952747, 1372079, 1271218, 298420, 1193396, 330680, 1373624, 566714, 630205, 889790, 1426879, 1498046, 1461186, 544707, 1066947, 1331657, 1528270, 910288, 603089, 1061330, 1210833, 1836499, 1107417, 1880025, 1419741, 323040, 1994722, 619492, 56294, 2032617, 1758700, 1229295, 1182193, 592373, 988662, 1363957, 2003449}	32977
Stephen	Chen	1/30/1973	{144388, 98310, 130056, 1140241, 1083924, 1024533, 1654807, 1252384, 439333, 1320490, 1749553, 1093682, 1981493, 392246, 1116214, 285240, 1954871, 1548345, 69179, 1637951, 1687619, 798282, 618064, 345172, 10327, 1921624, 312922, 1124955, 984156, 234591, 1907297, 1529960, 1064041, 1412713, 175727, 458866, 1804402, 987768, 493690, 705150, 233087, 668292, 1058436, 1091718, 714380, 1395859, 2025114, 555676, 556701, 518823, 1623723, 211116, 868022, 202430, 204992, 1856193, 123074, 961737, 864458, 1075406, 1378004, 651481, 831196, 1224414, 1299167, 1260768, 38627, 1631460, 1187046, 1010921, 324332, 1371376, 1227505, 134386, 1393398, 841975, 435960, 1416951, 1965817, 375041, 301830, 1644297, 625419, 1968395, 608529, 1666833, 473365, 157466, 723226, 1380123, 1559322, 676639, 1814303, 74017, 1820448, 1308969, 719149, 325424, 1897780, 534341, 1777990, 1626952, 417609, 547658, 2023244, 1047886, 539983, 959312, 2017115, 875883, 1281388, 432502, 1387894, 970108, 1737086, 1735554, 2020226, 1475974, 1568649, 629646, 1373582, 807321, 1556892, 335263, 784290, 193443, 952747, 1723823, 402864, 1770416, 683954, 1497522, 2017715, 296892, 889790, 1066947, 699849, 1331657, 778188, 1892300, 1528270, 352722, 1836499, 400857, 1880025, 520155, 1910236, 1419741, 1158110, 1543649, 1069539, 2032617, 1147370, 678381, 2003449}	32694
Joel	Lewis	12/16/1971	{90123, 550924, 1886732, 235022, 1049619, 306710, 1493532, 749085, 31, 679462, 1121324, 1801775, 594994, 497717, 442423, 285240, 1281594, 1816127, 1054785, 1090626, 555087, 618064, 1289302, 1739862, 960088, 1402456, 312922, 1884761, 597084, 1786464, 845412, 1140838, 541799, 1529960, 1497198, 268399, 829552, 951411, 1215607, 1416825, 628345, 1413766, 229514, 1317517, 2024093, 1581733, 141991, 518823, 1569448, 1602231, 246456, 1842875, 668349, 204992, 745673, 991948, 1601748, 1867479, 1951963, 740578, 659687, 1010921, 1643243, 1247471, 2014450, 460532, 1814773, 436472, 798459, 17157, 301830, 24839, 1213705, 1044234, 244505, 682778, 140059, 723226, 1559322, 1550623, 1680162, 1374503, 1308969, 465195, 19762, 1252152, 1731385, 709946, 1729343, 1128768, 264008, 363849, 802120, 1539401, 1758536, 1701197, 1129809, 1472849, 328532, 632150, 1816921, 2030941, 1526623, 971617, 1458531, 1797993, 1469296, 1151857, 808821, 1387894, 1074043, 796540, 1262466, 1735554, 634244, 492933, 1922953, 1038730, 1320331, 323980, 1439633, 909717, 1822102, 1465243, 243114, 733101, 337846, 93623, 296892, 889790, 1426879, 1461186, 1066947, 130502, 1682375, 1331657, 1836499, 286682, 1260510, 1830367, 1176545, 21989, 1418213, 295913, 1147370, 2032617, 1564141, 1488878, 1198063, 1553905, 77298, 1110517, 183799, 1751544, 2003449, 1406974}	47589
