GivenName	Surname	Birthday	tabminhash	uid
Charles	hCew	10/08/1966	1011100011110000101001100001111111111000011011011110011101111111001001001010100101010111110100010101110111110000101011011110000110010011111101100011110100011001111011100010100101111011101001110011000000101101110110101000111110110010100011111011110101001011011100011000111111111101110001111001000100100001000100110000111000110100000000100101011011000010001100111101101001100111001111001001000111100100111110001010010001111111001001100001110010100000110110100110111110110110001000110110010110011010011000101001001100101101100001111000011100010010010100111100111000110000110001111110110101111110111001100101010100101000000100011000100100100000000101001001110001101100001000000011100111101101001011010100011010010110010011000011110100100010011110000001111000101101011100110010101011100001111011011101110001100000011000110110110111111010100011110100110010011000000011001000111000001100001101110001010111001111101010101001101100101110101010101100010001111000110011010010010101101010011010011001000111001011011100100010111100010110	36346
Bonnie	Guy  	10/11/1953	1011000100011010100111010010000110110100101010010010001010111101001001100101000001110011111000111101100000100101100001111001010110001101010001100010110100010001000011111000100101001010111110111011000110000111100010011010010011000110110000110100101011100101001101000011101011101001001001001010010100011001001101001010010100001101000000001011001000100111011100101111000100011011010110110010010010110010011110001010101110001110110001000001000101000000001000001110101110110001101000101011101101101100111010100011101110001010011011111001010110000101010010100100011010000001111111101111111000001001001101100001011101111001010101001011011111100010001001011111011100000000101100001100110101110000100010010001111000111010110011001110010100111101111010001001001100100101010001010000100100110000010010011010111001111011101001010001000011110000101001111111110010011100100011011000111011010100011101100011001001110011111010111101001000011001110010111001011010101100111010011100101100100000000001010000001101011001000011010010101101100100	59117
Herbert	  wallace  	06/29/1947	0111000111101010110001010110100010111010110011010000001111111000001010110001001100010101011000110111101101100100011011110000011100100101110100100101011111001111001011110110101100010010001111110100100010011001001010101000011000011010111001000011010001011000101011011000110100000100100100010001011011011100011110111010101110100110000010010101001001100000011000101001100111101101101111111110000111001100010100111000011101100010100001001011000001000011000010001111011111110011111000110101010101110000010010110000101000101000001101010001010111010111100010110101000000101011001011010010101011001100011111010111011101010000110100001110101110000110111111001000011100100010000010001011100011011011101000101100101110000010001011010111110110001011010010101010111000011000011010010111100101110110111001111010011001101001001101101111000111100001111111101111111001100010010011000000100001100110011111101001110111111110001011011001101101111011011101101011011001111000101011010110000010000000111000011000000001100001100001010111111110001010	24234
Bill	Brry	05-29-1980	1011010101110010111100010000001001110100000011000000011101111011001110110111000101100000101100100001001100111100111110110011111100000010011101000111010001001101111001010110110100000001000110111001100011000100001100001010001001110111110011000011110000010100111110110000011000010100001110110010011110010101101101100001011101000101010110011111011000111010111100100001100000101110011100110101000011011110110101111010101000000001110100001111100100000001011110001010010111101111111001110101010101000011110010100000110011101010110011100001110110010000000001010011010000000101101011001100011001000010011111000011110001101001011010000110011100010110110110000010011101101101001010011111111011010010100001000110111111010110000011110101000100011000000010100011101001101001110010110111100001100100101000011010101010110001011001011101010110100001101001101111100010101001011010000001100000101110001111111001110111011000111111111010100000100011010010100011111011100000100000100000011011000101010000110000000001111011110010010100011111001110	14969
Bessie	Sane	03-04-1964	1110110000111010111100100001000100110010001111100111001000111111001001101100001100000011101111000101010100100001110011110100111110110001101011100110100100011101011011001101001101010000111010011001000000000100111100001000111001010001000000100011100001100011010010001010000010011000100001110010000000000101000111101000001100010001010010000011011010011011100000111001110100100001101011010000100110110110000000111000001000111010010101011010001011000000100110101111110000000001000100100100011011011011110100010001101010011011000011100011010111001001100001011111101011100111010001111001011110010001101010100111110101101101101111110110011010000100010001001000111001101011100001000000001111010001110011001000011110111110010011100001011101010111010011000110011010111000001011100011001101000101100010011101010011110011001010111110110001111001111101011111100110010001010010000000100001110000011110101001110101111010001000000001101101101111010011111000010110100110000100111000100111101001011100111011011101110111000100011011001110000011	46824
Parris	Barbara	07-21-2001	1101001101010011100010010010000001110111000100011011001111100010101110010000111111000000100001100011000000111001101110010100001000010010001100100100111000001100000110101111111001111001010101101111010001001111100101100011000001001011000001001110101011100010100110110110111100010100100101111100010100001000011100001001101011111111010010010101000000110100111000110010000110001011000101000111111010011001101011101001101110101000011110001011111000110010000011110010111111011001110111111010101111010101010010110001101101111001100101110001001010101011001011011001010100011000101101111000111001000111010000011111110011101011000010010011101000000011100000010000000001010000111011111101101010010011100100000000111111010110111101011011000011001010011001110110101001001000101100110101101101000110111101100101110111111011100110000010000110011011010001110000011101000010101010010011010111010011001111000101000101101111111001001010100110001110100000001001111111111011000111110100110110001110110100111111010010011001100001111100111101000101	66157
William-Smith	Rohrbach	11-10-1950	1011001110011011101101001010111000111010111010010110001001110000000111110101000100010011001000001001100010101001010001011010010111100001111101001111011111011000101011001100001001111000100111110111110000101101000010010101000110101010100001110101111101000110111000011101101111000101001111010000011001000101001100111110001110011101000001010001001001100110011100111000001010101001100100010100010010110100001111001001101100101110010010011011000011110010010110001010111111000000111011110011110101110111110000101111111001101101000010101000001100110101011110000101111100010011111101101111111001000000000111001101111010111000000101001010010000100010010111011111001000000100101000001111110101100010101010101111111010010010001111110011100100010101010101110000011101101101011000110100101111110000111100010101111101111011100000110000111011100011100111110111100011001001101111010110100110010101110101100000001011001110000111111101111101111100111001110111011000101000000010110100111100101110111101010000000001000001100101110100100111100100	52319
Meaghan	Dunlap	7-17-1938	1010011110100011111100011001111100011111000000011001011010011110000101100010101011000100101001110111011000000001111011010111100000110000101011010001000101100111010000101100110000011000100100010011000000011111100000011011010101000101100011011011100100110100001001000100010010011110111001000010010110111100010110011001011001010101110010100111000001000111111101000111110010100011001101100011111010101100101100001001111100001100110111001101010011000011100000000010010110111100110011101100100110001101010100010101110100010110100101100011110101001100010000100101000110110001111101011011110001001100100010001110010011101100100010100100001011011011100011001001011111111100100110000010111001010111100000010001011110010100100010000011001000000111110011000110101000101010001111110010110101100110100001001110111010010100000000010010100110001111001001100000000110011001111001001111010101000000101011101010001010110100000011101001111001001100011100101001111111110100010001100001010001010101001110110010011100001001000100011110111111001111	24524
Mary	Harper	1988-05-12	0010100101101110111110100000010000100100001001101010010111111111001001000111100001101011101101100011011101011101101011111011001100100000110111100010010001001011101001100111111111100011001011010011100011100011111011101110100001100011110011010010110101000101000001100100001010110111100110001010011110011001001101110110011110000111110100010011010110110110010100100100000000100100011001010001110110000000111100101010101011110111110110011001110101000010011011111101101111011100000001011110001110100000111011001000110100001111000001100001000100010110010111111100101101010100001001001101111000000111101101011000010001000000111100000101001100101110100110000001010101000001000110011111101001010010001101110010011000010111010111111000010111000000010001010111111001101000110010110110001000100011111111010110111110011000110000011101110001110110110110100110111000010001111000000000100110110110110100111010010111010100001110111101101001101001010111101100110000100100110001000001000010001111011110010000001011010101010010100000111111000100	94470
Thomas	Fontenot	10 Aug 1969	1110100010110001010100100001010010100010010001010101011011011101001001101010101101000111001111000101111001110111001001010000100110010110110010101101110111010101011011000111000101001011001101110100101010011111100010111000001101001110000000100001110000111010001100010101011011111000100111100011000000110000000111010000101000100101000110011111011110000111001110001011100100000110000010111011100100000111111100101001001110110000001101010001010001010001110110001010000000110111000011101110101101011010111101101011111111111011010000110010010100000111000110110100111100100011010101110010110000010010101011010110011101010000110101011010100110111010101000001100111101110010001010010110011100010000010110010011111100110110110011110000110100011000011010011111110101010101000101100100100001110000110010011111110001100000110010111100000101111110110110110111110011001111100000011000110110011111011111110010010010001010011110010011111101111010111011111100111001111110010111110001101100001000111001110000100101111010011000100111110110110000	34144
Daniel	Grodon	09-26-2003	0110011101001100000100101010100010011010100000011000101111111010001101101000101000001100001100101011111100100100110001000001101001000100000010100100000011000000000000010101110000011111101101101001100000010010100100111011001001100111110010101110100011001110111110110010011001000000001100111110001110001001011000000011010000110111011000011001000000111111100000001101000110010001101010010110101111010110101010001110101110101011010100011110000000101000101001100010101010110001000010110010001111110101110010101010111110101011111011101001011001001001100000111000000000101010111101011110011011001010000000101011000001100101011000111101000110011000011000111100101010100010010100110000000001011101111000000000010110100010011111011111111100001100011100100011000110101000001101000011101010000000110000011011011101111111010101001100001001010100101001000111000100011110010111010111010001100010001110111101100100101010110000000100001010000001010110111101110011010110010111000010100111010000011000011101001111000100010001111100110101110011	15113
Peggy	payne	21 Jun 1999	0111011101011000111011010010011001111100100011011111000011110010001010111001000001100110100101011111101000100101100110111001000000101101010101100000001100001001111110010111011011010011111110010001100011001010001110100100011001011000011001001001101011111111000011110000001000111000000101111000010100001111100110010010110111010111010001001011011000110110001000110000100110110001110011001010010010100010000100111010110110110000110000011010101011100000100101110110111100000001100001110011011101011000110010000011001111001011101000101000010110001100010001111110000000000001011001101010010011011000101111000101011011011000011110010011011111010100110010010011000011111000100001001001001011001011111001101100110010010110010011000101110110101110011011100010101100100101011110110011101100000001011111111110011001111110100011000101100110001000110011111110000101010100001110000001011101110100101111100011000111101001011000111111101001010110100100100101110101101000010101110000010101001110111000110001011001010110110101011101111110010111	69509
Betty	Cook	9-17-1944	1111100100001000100001000110000010111110110011001000001111010000001110110111000110010010001000000111001001100000001111011111111100000001011001001101100111001100100010010001100100000010111101110011001000001100000011111010111000010101011111001011010010000011101010001100111110000111101101110000110000111000001110110111001111010101010010000100000111101011011110111010110000101110010101101111001011010001011100001001011011100011110000100001000001100000110000000010110000101111110001010001110101010001011010111001101110001001101110111101000001011011110010111110100000110000101001110101000011110000011011100111110100001000101100010010001010010000101011110100101001011110001001001010110111110001100000011010000111000000011010011011110100000010000011101111110010011010000100000011000101010010110000111101011001111011100110010111010110000111000100101101000001010001010010000010101100110111001011110010000111111110101010011101101001010100111000111001010101001010101010111000111101100110101101010010001000101011001111010100001110001010	5778
Randel	Emeson	01/23/1974	0111000101001010111110010110010001100110000000000101001001010010111010110110101010000110000101000111101100000100111111010101110101100001010010110001010101110001010110101110110001111001010100011001000000011110101101010011001001101001100011100011100100101000111100001000001000011100000101010000100110011001101000001001101001001011011010001111000000101111111000111101100111001110001100011010101011101010110110001011000011111010001100001110111011100000011011001110001110000010110011111101011001011001010010110110011111110010010001111001100100011010010000111101000100111010101101101011110110101010100011000111010111000011111010111100010000100111110011101000110011100010100100000101101011011111110111101001111110010110010011001010101111011111110110011010101010000110010110000001001100100011101100001011011011011001000001001000000011011011110100111010100000001110101011011011011001011000011101100000000001110011011111101111110101001001111110101000110001111101011001000000110010001100011000010010000001000100110010011101011111011000	21055
Simon	seaman	02/27/1946	1011010111000110010100000001111000110000100000000101010110001001111010101100000101100110101100010111111011100000001011011110100111000010110100100100010000011101010011000010000101111100101011011010100000011110100000011000000000100111101000100011100100011100011100010101010001010110010000100010011100111000000100011011001011000111010010101101011110110110101101001001100100001010010011001010101011110110010100101011111011100111010101100001001110000010100001001010000110001010101011110111100101100011111000100010010100001010011001111001110101101100000111010100111001111111111101010100100011011010101101011110011010010101001101011100000111111011000011011110011101001111100111000011110001010010100100101000011010000110101011011011011000001101000110000101101101010000011110110010100010100111111100011111100010011011010000100110101111011010010100010110100111000111011001100000011100110010111100100111000110100010101100000001101011101001010101100101110001111101100001100010010110001111111001110001011100011101000000011111010111000000	77832
  Paul	Johnson Sr	1999-1-3	1010101001100000001011010100110101101000011101100110010010010001001110101010101011100110101101010110111000010000000111110110111001100001110010100011010110001011100010100101011101110010000101011000110010001111100011010001001001000001100000110001110000111101010111110100010101001101110110111011101100111011010101000001111101000101110101001111011011100110111000110011000111001111110111111010000011000011111100001001111011110101111000111101101101000000001110100011000110010011110011110111011110011111111000100110011000101010110100110001111110101100100101011101000100011111111101011100111000100110110000001100010011000011001100001110000100101010100010011100001001111100001100000000111101001000110111100011111100000000010111001100100010111101011010010111101100101001011101010110010000000100011110001011011000101000001010100001100000011010110101101111111000101101101011000100011011101001101111110000010001101100011101011001011101101100010001100001011101111010000011111100111110100010111001110010011001010010100000001011111101010110	83918
John II	Bump	unknown	1010101001010100100011100000011111111000111101110001010000011001000010100010100010100110101100010111100010010100001000111010001101101000101011000111000101001111101000111110110111111110110101110100100011011010110001011011001100110110101010100011111100100101100101110100110100010100010011100011001101011110011101001011111100010101110010010011000101100110100100111101001011110011110000100111111011011111011110101001111100001111110011000100000001000000000010011011100101010011000001110011110010001111110001010010100000111010011010100111011110100110000011011100100100001001110100001110111100000100001001101100001111011000011100100110011100010000000000001011001101000001001000010111011001101000100000001010010110111000110011101001100010111000010110000000110111100010010001010011100011100101011101001101001101001011011011010000110001001100100101111001010011001011101111010100111101011101000101110011010011101010111000011011001101101010010010111000011111101010000001001100101100100110101000011010010001010111100000100011110101010000	60245
John	Euley	1980-1-21	1011101101000001111111000100011111111100101001011011001101100000101010101001001110100110100100111111101000001000101010010100100111101011001010000110110100001001000101101010010010011111001110011111110001001111001100011111011000000111100110000101110010000101100110011101010000011100000111010011011100011111111111110000011011110101010110011111010001100110001100110101000111111111100011110011100111111001101111101001100100101000100000001000101111000000001110100010100111001001110001110011011110111001111110100110000001011110100001100101101100111000110000111101001100010000100001001010000100010000001101001101001111101110000100111110010010001001100100011110001100100110000000001101011101001011100000000100110110010000010011001101110000111010011011110110110110111100011000010011101001100101110011001100101011011010100000000001000010110000110111111110110101011010001010000101100000011010101101100000000001001011111101001011111100001001100110100011011001001010110100010101011100111011011000110011011101010010100000110101011101010110	19042
Terry	Rudd	11-04-1953	1011110110111011000111001110011001110110111001000000011001011101100011110010000101100000001000100110101100000001101101111011111000110101000100001010010000001000010011001001110110001000000110011001101011001110011101011110001001000110101110000011111001000000100001010000110010100111101000001001101110010000101101111011110100110001010111000010001000001101011100011111010001111100101110101000010111001010101110001000101101000010010001011101101010100010011010000010000100101010010010001101111101110101101110111110111111011010010011111111010101001110000111001100010110000011010011011011111110000101010101010111101000011000000101001011100100111110110000011001011110011000100110000000111001110011000011000100010101011010110011101111100110101001000011000000100000100000110010110101011000000110001010111010111000011001101010011101000110101110000001110011101000100000100100011000101011110011001100101001010111001000110110101001000100011001101011111111110110111101001101000000101100001010101000011000011111011110011000110100000101011100	25133
Lina	Donaldsn	05 Mar 1971	1010011101010111011010011011010000111001000011101100001110111011001110111101100111100111000001101001001101101110010110110110010101100011101011100011010000011011111011110100000100001100101100010001000001111111100010110010111011010000110111110111110101101111011101000000000101010000110101001000011101011011010101010001100000011101000101010110011100101110101100011100000110000101111101010011001001010111101100001001011010011111110110000100001011100001101010000110101110100000000001110100010011011000011110100111111011001111011000110001010000100101010011111101000010100100101101001010011100001001100100001111011101110111111100100011011001001011001101001000101000010101101000010110011001100111010110110000111000000110110010110011100010101111101010100110111000001001010101110010000110100101011000001011111001001010110011111101000001100011100000011001111110101110101111011101101100000100001000110000000101110101111010000111101101011000010111111100111011101000111010001110110110101110010101010010001001011011111110101100111101110001	35502
Charles	DASHER II	08/04/1969	1010100010100010111000000001111011100011111011111001001100111101011111100010001100010110100100111111111111100000001111110110000110100000110101101011100011001010111001100100100111011111001001111110101001111001111011101000000111010110101111110111010000100011010000011000101111111111100101111010000110000000010100110000010111110000000010000001010010000101001100110101100001100111001101001001001110010101110110101010000011111111110000100000101110110010101110101110111101111110001011111110010010011111010010111001111000111100101001001100111000110010100100110100111110100010110001111110011001100100011000110100110011100000011100010100100110100110000101011000100111010100000110010011100101101111001011010110011010011011110011000011100010010010011110100010111110111100011110110011010010000001111000011111111101010000110001111100110001011110110101110100110010111010001000011000110100100111101100111000110111101110110111111011111101011010101011100100110001101001010001010010100100001100111000011001001011001111000000100010111110010000	89569
Jason	Sanetr	10-27-1939	1110100100100011000111010010001001110010010011010001000000011100011111110100100011000011101100110100011000010000101011110001111001100011011001101000110001011000010011111101101101011001001110111100100000000010101101011010001001101010100000100101110001000101010001101001001010101100101101100010010110011001000100001000001100010101110100001110011110010101101101000100010111001100101111011000001010111010101100001011111111010000011101111111101010100011010010100010001110100010010011111101011010011001110000111010011100011011010011111001110111111000000000000111010111010000010111110011111100101101100100010010001001000001110101111100011001011111110000010000011001001111100110011000111111000010110111111100111000011100110011101110111001011101011010010111001000110001001110010001001100010110001110001110101100011000001010101100011110011010111001111111111110010110011000011000100011110110001101111001000011101011010110001001000101011001111001110001110001011100101100101100110100011110111101011011010101001110010000010111011111011100	95906
Lula	Shpherd	2 Dec 1974	1010010010001011101111100110111110100100110101110001001001010010001111100001101010110110101000100111101100001101111011010000111110100010111011101100010001011001000001100100110101001101000100010110100010111100101001011000000001000010101000010001111001110010000110111000100101110100001100110001000110011001001101111011000101000100110001010011010000100101111100100001000100111101111111111111110110001011110110001110101001011010111001001011001001100001001110000110011100000111100011110110100101000110010100100011100100011101110001111001100011111011010100001100000100110010011101011110001110101010101011010110101001010010001100001010101001110111000011010001101110101111001100011010110110010011001111100111110100111000100011001011101100110101110101111111000110000000000000100110101100000010000110011011111000111001100010001101010111010011010111110011101011111010010000110000100011011001100100100001000011011100111111000101001100111000110001101101111101011001101011001011011110000101011001010000011101000001110001110101101101011010	15119
Phoebe	Carpenter	10-28-2003	1010111011100001010111111010110010110000011011111001001001100001100100110000111011011100011100100011101100010111001011011000010100110010100100001101000111110100011011100111101111100011111101011001101111010101001100101010001100000111110001100011111010001110011001010111110001111100111010111010010010000101000101111101110110111101011101010111001010111101001100110001100001100101011101000011110101011000101011101110011101110010001100010001110010000000010010011110110001011111010011111010100110111111010110100011101100111011110111100010001100000100000000111101101100111000011101011010101000110111011000001110001001000000111011101011101110101000100001110011011101000010001010011111101111001000010010100001110111101010011001110100100000011110011010010111111001110101001100000001101001000000101111001111111111111001010010011101001111111000110101100011110111001111100010111000111111001010101011110101010010011001100010000111011111011110110010111100111011101010000111100010100010000010111101101111111110110011101000000010111100110000	33843
Bmruce	BELEW	1948-03-18	1111101001110101111101011010000111010001110001101010001111010000111011001010101100010011011100010101001001110100000011011110110010010111111100100100000100001100110000110100001100110111100101010101100110010110001001001100101001100110100011000011110100100011110110001000111010011110100110111001001110000101100110111111011100101011100011000010010100001101101110111001111110101011101010000000100101010100111100001000101001110011100000111011110000000000010010000110111001011111010010101001110010010111101110001010001000101001011101101101110000011011000001111110001110111010001111000001000110001001011000000111110001111101111010101000100010100010000101001101011001111100100010000110110011100101101000011110010110101011111011010010100100111010101010100010100110101000010010010001111111000111111100111110001101000011010100010110101101010100010100111000001100101100111010010010011101100101001011101011110110000001001001001101111101101011110100101001011001100010110000001100101100000110011100111000101001011010100110101011000110000001	56407
Stella	Thole	1983-11-10	1010000100101011100100010000110001110000010001000011001011111011000100000101101100110011101101101101100000000100010111011100011100100101110011001111010111011010011000111100010101001000001110110110001011011000101100001000000010101101100100110001110000010011101100111010110010111010001001010011101010011100111101011111111000110110000111001001000110001110011110110000010010101111101110101011000011000010110100000011001100101110101000011011001001100010001110001010010001100110000001111011110111110011110110110110110111111011100001101010000001011100010010101100011001101010011011011111010000010111101010000111110001100000010001111010110101001011010001110010110100100010000111000100001101010001111011001000011111111100010010011010100110011101011011100000000111101000011111000001011100000010111010011011011001011011100000101110100011011001100011111111011000001100000001001011010001000111101101101100000111001011001111111011111001010000110011111101110001001101111101100000110110000001010100110001000111111111100000110101001101011010	53986
aJmes	Wadkins	01 Mar 1937	1110010101010010001111011001100010110010101000100011011110010000001100010110000001100011100001110101111000111100101010111110110010110001101010010010010010101011011011010110001101011000100101010000101010110111111000011110100110100011100010100111100100101000001000000100101110010000000100100010011100010111010110000001001000100111100110001100011000100010111101011000110010000001010011011010111111111110011100011001110001001010100011101111011101100010100010010000110010000101110010000000010010110100110000011100010100010000011000110101100110101011000111011100010000110011001011111011010001011010001011000111111100000010110100101010110101010011001000001000010101000101100000001010111000010010110001010001001100010110100011110000110010000100101111000100011100111101001011110100010010110001001111110000010011011011000010011000001001110010100001110101100111011001011001011000000000110101111101111000001001111001101110101011110101010111100000100001111101111011001000101101101111011110101010011001101101101000000000011010000100000110	70635
Jonatwhan	Wanner	24 Feb 1992	1010101110000000001100110011011000101101101001001100001110111011000000000110001011000001101010100101101001100011111011010100101100100001110011100110010000011011001011001111111000010100100110010001100000001110101100110011011000011110110101110011110101011011000100010100001001111100001100110010010010010011011101110100101100010101000110010001010000110011101100101000000101000101011011011111110011010101001111101010111110111101001100001000011110100011010010111001000000010111100001111100001101101101111010100010111100011010111000100000010100000100110100101100010001001011110101011000011111000000101000010000010001000010111001111110010110000000101000010000100011100111100000001100011001000010000101000110101010100100110011100110111010011010010010011101001101101000011110010010101010000111011110011011011000011001011000111101010100000010000001111100111101001110001000000100100011100010111111110001010011001111000110001101111000101111111101101101110101001001101000111010110001000011111001111011100001111001100000100011111101010000	43159
Nataliae	Gongora	01/09/1983	0111011001100010000001010001000010111001011010010101001011111000010110101000001010100011001010001111000001100010001011010010110100100100110001001000010000011100010001110100001001001100010111010001100010010111100110101010001001101111110001100100000001000111110000101010110001011000010111111000111101011011010101010010110100110100000101001101010000010110101101111011000100001101000100100010011111110010111101101000111010100111110010000101011110100011001100100111001110011001000110111011011101010110111010001011100110111011111010111001010111000110010010111100011101011111111111101011110010000100111001110111010101000011100111100000000001011011011101010100100000110110001000000100011001000011101000010111101111100100010011110011000110111000010010100101110110100100000111010011011100000010000010011011011001101010101111001100000001100110110000100001011100101100001111010100111000000011111100110010100011100110011111110001011100000010010011101100110000100100110010011110100000101001111101011010000011011101011000000100111101110100	1737
Robert	Given	11-30-1995	1111001010010011100110101000010010110110100011000010001000000100000101000101001100010001111011100111101100110101011001011101010100000101111110101100100110011000000011100101101111010100001011110101000010000101011111010111011111001111100110010111111010100001001001011101111011010101001110000010110011011111101101100010110100010010010000011111011000010100001100101110111111111101011101010101011011011000111100001000011111011110000000001010001110000011011110000001101111100001100101100011000001011111110010011010001001001011110110110001010111000011011010001101001100000011110011011010000101010000001110111101010111000010110100101001110101111000111000011010000011110011101110000100101111101010011110001001010100000010110011101111000100000101110110111000001100001111011010011010011101000011010100111111110001111000001010001101000001111001100111010011110100000101111111110000111011011011111010101000010101000111111110111111001100011100110001110010010001101000101010110100010101001100100001011000111001000101011000010001000100000010	85798
Ronald	Cross	22/06/1990	1011010001110111011100100111010000111111100110000100000100011010001110100111000000111010101110001100101111000101001111110001110101101010111111100101010000011001100011100010001110110111111101010000000101110111100100010010100001001100011101110010101001111010000011010101011101000010000100011010110101011011110101001011100001011101000101011111011110111110010001010101001110011101111100000010000010011110110110011011000010000010001000011100000011000011010100111100001000100001100101111011011111111001010001000010101010001011111001101000011110010110111110001111001000110011111111011000000110001001011001001010010111111000110100100011011111000111110100100110101110101011100101010010001010010010101101000101101000110110101011001000110110011111110000101111110000001000000111110110111111000011010100011111010010001010001010000011110001011001011100010100101100100100111101100100101101110110111010101011010100111111111000001101101001100100011101111101101001110000010110111110101111000010111001010011101001000011100010001011111101010011	92852
Vincent	Dizgle	05/08/1964	1011101011100001101110011100011110101010011011101100011101111011111100111010100100000111011111001000010001101110001010010111111110000111110011101100110110001101100010101011011100001000001000010101101001001011000100100011100111110010100111100101110001111010010100000001101010111100000010111011011101001101100101010001010000010001000100011011011011001000010100011101101100000110001001110000101101001111111000000010011001010000100100100001011111000000010010001111011111001011111110100000110011011000000000001001101011111011101101110110100100000101000101011111101010110101011001101011000010010111010001100110011111010110101001110001100100001110000111001100000101011000100010000110110110100100100000110111000001000011000001010111011110011011010110101111101001011000001011010001001110100101011110010000011111110011010110011100111110110110110100010100011000001010110111010110011011011101011110111000000010101110011101111011111100101001111111110001011010101100010001010011111010001101011100111000100101101000101000000001110110010010	53415
Christopher	Vince	7/20/1942	0110011101001011001001011010101101111011010011000010011101100001111110010010000010110111001100000011001101101001101111110100101100010011010001001001001011011000110001100111100100110010110101010010100111011101101000000010110000000001101110100001111100011011100000011000001100000100010000010000000000101101010101101000000101111000010010011101000000111110010100101000000110101101110101010100101000100100110100010101100100100010011000001011010111000000010011100110101101010110111101100100101111011101000001100000111001111001001101111001101100010110000010100100100100100111111011000100000011000111011001101011110001000000100011110110110101111110010010010010010110000100100110001011100100010011010110001100111100100010010101000011110010011100010000110010000101000000001110100110110000100011011100010111001100000001011100111111111001011011110000010000101001000100000010000010111010010001011110111000000110000100001010101101101100001010101101101000010101101011110001010111001000000110111100111000001000101001101001000111110010010000	17880
Jwmes	Roebrtson	12 Dec 1951	0010001101110010010000110010010000110101010011011001011110100001100101000110101001100001111101100010001100111111011001011011110101101000110111110110100010101011100011011110100101010111000011011000100000101111111001011010011011111001101110000001111100101101111001000100011111100111110110111010111111010000011101110000110101000111110110001111011100111010111000111011111110000100111010111111100011111011101100011001111111011011011010010101011101000000011011001101101110100001100010100011001010011101010010001000100000010001011101110000110100001010001111001101100000011001110110001101010000011010001101001011110111000000100100000111111010111110111010101010010111010101101000010100111011101011000001100000101110000010110011011100000110001110011010001101101110100110011010110110000111100011010000001011101010011000011010111000010111111101000100010111110110100101111101010000110100001100110011111000100001011000011110100001011101101011010001111011011101100011110010100100101000010110111101111001010001001100000010100001110100000010	5238
	Tyrone	31 May 1937	1011010111110010111110100110000011010100111111001010001110111011011100100101001101000101010001000001000000111111011011011110100011000101111100011100110010001000010011110010111111010010001111011101100110001110100110100011100011001101100111110011100010001101000000101100111110001111101110000000011101001001000101110110010000110101110100001100011100110110001000001001111110000100100010101111011011011000100100101010110011000000000000011011100111000000100000101010100100101001101000110001010010110010100000011010010100011011011100101110110110101000011101011101001011010001101110001111111011010110100111100110011111010000011000001011010001110000010011110110010010000011100000000100111001010001011110100000011110011100111111010111110011001110011100111011111000000100000110100001001110110010010010111111111011110011011010011100000001001000001100011101101101010110111000101001110100011110111101100000101011011111101011101011101000001011110101101011111000001011010100111101111110111110011001010011111111001101011010010101101110010110	82523
Helen	Hobbls	11/12/1984	1010111010101001011110110100101010110000011001001100001111101000111011101010001111110101011100011110111111000100001111110101101111000101110010101111000110011111110011101011001100010011000011011100010101101100001001110010100011100101010111011011000011011101011001011010111110011111100110101011011100111101011111101001111100001000010101001011010110100110001100101011010000111111101110000011100011101010110100001011011110110011101100011101101001000010010110101010111111101101000001111011000110101110111100101010100110111011110101110110110101000101110111111101101101011110001010011101000001011001111010001111110111100010011000000100110110011000101111101000110110111000100110000111000101000001111000010010010001101011010111011010000110000010010000110010101011011100001010010010010100100100110110010100010010000010010001101110100001001110010111000110011000101001101001011100110101001001110111110000110011011011111101010011101000111011110011101100010001111110110011010111111010000010011100110001101001111110001011011110011100010100	86604
  Bobbye  	Hardin	7/5/1966	1011011111010000011110101000010001110000010011100100000110111011011011111011100011010001000000101000111000111111100011110111001100010011100110101100001000001100110011100001010101111111001101010000100101011111000010111011100101100011001111111111010111100101010100111100101110100101100110101000001011111000011101100000001000100101010010110101010001000001110100111101101010000111111000010001101111110101100100000011011101001011011110000101010010000011010010100010101100110000100000110010111110001000110010101000101000110001101010110000010000001111010111010101000111010001011101101100010001101111101101101111011111101000000010110101110100101011101111111000110110010111001101011111111111010110000100110000011100000100101011011010010010110011010100000001101000011000000010001100000100110111010110000100111011000001111001000110100001001100011110110000100000011000101110010010101110001000010000111011000011001111101000010101001101001111001011111000111111101111110111010001100110000110001101011011001110001011001010111000111110010100	44622
Terence	Andrews	11-19-1952	1011010110000011100110010101001100111000011011100010011011011101010111000111001100010011011011100111001110110010101001011101111100000111110010101101110110001000011000111101110101101001000001011010000001101000001100010011101001101100100110001101100101100110001000101001011011110110101111000010010110101000111100111011000111011010010111100011010000100111010110101110010010101100011111001000000011011110111100001000011101010100110110001001011000100010010010000000010111000000000010111011010001010100010100111011100010011010100101101100100101000101100110101110101110111001111101010010110110001000101100000110000100101100010001111011011100111100001001011001000110101000001110001000111000110110011011001101010011111010111101111110001100011001110110000100101001000000011010100010111010110100010000010010011001011000010110011110001111101011000101100000010011000010101101001000110100110101011110101001000011101010000110011001101100001101111110110010011111001101111001001100010000000000010100010000111001101011110010010101011111000110	47234
